Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	24-01-19																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
India	IND	Food exports (% of merchandise exports)	TX.VAL.FOOD.ZS.UN			38.89635199	39.86486279	36.60236836	33.41338668	32.38007607	33.6845421	31.915535	27.81682593	29.67530743	30.41985938	29.68253575	33.33653722	32.55607287	37.72970974	31.59936137	32.21496009	28.50866738	30.80389089	28.16665277	30.17757402	26.77107252	23.91611326	23.26780878	25.34597349	24.41084698	19.7211946	16.66693607	16.39118904	15.57771591	16.79722757	16.17991953	16.79386354	15.52747792	18.67904805	18.53989436	17.76174235	17.17451946	14.49321922	12.79001305	13.28184504	12.73220701	11.05751773	10.3883694	8.970116674	8.556245161	9.188044021	9.945652869	7.983044304	8.257894978	8.968366134	10.54309528	11.19488098	11.4182543	11.5526373	11.34709891	11.76729235	
India	IND	Agricultural raw materials exports (% of merchandise exports)	TX.VAL.AGRI.ZS.UN			9.257298841	8.252923511	7.990264648	7.711348153	7.598749187	6.771777821	5.701651654	5.677221025	5.556493684	5.413517092	5.826782631	5.07891775	5.959476056	3.978774927	4.175673414	3.032555779	2.853656617	3.681184633	4.99806594	4.119368054	3.437193435	3.521329859	2.678959429	2.838065918	3.504372219	2.789864176	1.974008225	2.140529509	4.05073167	2.007675519	1.595791889	1.971955088	1.192329034	1.294169639	2.53330323	2.004066084	1.656051057	1.418164643	1.258907331	1.139473046	1.062797391	1.079833355	1.203886488	1.267858549	1.717894269	1.983005667	1.735424467	1.164823488	2.006039429	1.829675587	1.954673746	2.061501155	1.57458613	1.532101146	1.37944857	1.310121602	
India	IND	Export unit value index (2000 = 100)	TX.UVI.MRCH.XD.WD																					96	91	94	94	96	98	98	99	120	123	121	117	117	112	114	108	103	117	107	101	100	94.3	91.8482	103.8803142	116.318943	124.3449501	136.0333754	146.3719119	162.3264503	146.0938053	159.5344354	185.6980828	185.3266866	181.2494995	176.8378867	149.4899075	143.721092	152.6289253	
India	IND	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD																					21.1029225	21.50982741	23.49069354	22.96318792	23.23104971	22.00621915	22.63080209	26.92828858	26.02194153	30.44802188	35.04186211	35.75120663	39.58451656	45.44755846	51.79167039	66.92208486	75.84097375	70.60393398	73.73772741	83.32738945	100	108.5010192	126.5265908	133.9342968	155.4891182	189.0371529	211.2888402	242.0693716	283.2098158	266.3537269	334.7913271	384.8976356	377.93153	409.8928511	430.587447	422.1505596	433.6769086	462.5057058	
India	IND	Medium and high-tech exports (% manufactured exports)	TX.MNF.TECH.ZS.UN																															18.08366191	18.79019323	16.09086675	17.28796543	18.34751851	19.39555818	20.37043335	20.70062493	18.44959511	18.03001635	18.67998691	21.49672583	21.54625105	22.19948757	22.82827764	22.59798289	23.1763905	23.96992523	27.29898219	28.86288999	28.24124824	27.67446292	28.04963343	28.6969111	30.20739791	33.89056635			
India	IND	Net barter terms of trade index (2000 = 100)	TT.PRI.MRCH.XD.WD																					71.64179104	65.4676259	72.30769231	75.80645161	94.11764706	80.99173554	83.76068376	100	97.56097561	94.61538462	85.81560284	93.6	98.31932773	113.1313131	118.75	108	99.03846154	113.592233	117.5824176	105.2083333	100	97.82157676	88.63089839	96.20109988	91.67678262	87.81584285	85.70074227	81.60530857	81.60530857	95.01264904	93.47190338	89.99280028	90.08306387	92.44620825	93.82229942	105.6502255	108.509084	103.4838822	
India	IND	Travel services (% of commercial service imports)	TM.VAL.TRVL.ZS.WT																2.390466803	3.489509847	4.164110773	4.753246047	5.277636707	3.879684845	4.552229745	5.581053	6.246155456	8.562010425	9.284388207	7.888811978	7.784094952	7.686334398	7.249108922	6.615903949	7.481023274	7.107575624	7.46340914	9.571243721	9.900240587	8.299077664	10.92779965	12.07046737	11.79091184	14.23650561	15.18747959	14.38304549	14.52567789	13.72299209	13.24775619	11.79341373	11.78221838	17.44590278	17.79737855	13.41198413	17.81073993	15.57975642	14.95677127	18.20710173	18.14624903	17.19511442	16.96153454	
India	IND	Transport services (% of commercial service imports)	TM.VAL.TRAN.ZS.WT																72.22921114	64.95604719	64.40551918	66.79180983	63.85501977	61.34786057	61.12541056	61.80914055	57.64368704	59.37996283	58.32299641	56.44965319	56.22661017	58.61084517	57.49758108	57.5196443	55.93254711	60.55196431	62.55991034	56.83307194	56.67847951	58.60750875	55.4951881	49.98067904	40.94713691	46.33161554	43.60541927	43.43563146	38.97037028	38.53356677	44.72548776	43.34752918	44.82297367	25.84183413	21.20201571	18.27314438	19.99067884	19.82641369	18.04265971	20.43436137	18.86535504	14.8091525	15.04543534	
India	IND	Commercial service imports (current US$)	TM.VAL.SERV.CD.WT																1011288821	1088254783	1234808904	1490190463	2010383972	2914594803	3178450157	3398551291	3622400851	3550012166	3815194909	3827926653	4515961320	5167884705	5738469741	5942595183	5796636459	6614564439	6356161518	8030392452	10062141167	11000427519	12277011575	14191837256	17044738890	18897585609	19791960830	20776267074	24678773632	35092846077	46699475817	58040553581	69757132293	55061627135	52308542315	78210856251	76915514527	79215876738	77654804413	80160943501	81766553453	95239156494	1.08736E+11	
India	IND	"Computer, communications and other services (% of commercial service imports)"	TM.VAL.OTHR.ZS.WT																19.55904657	26.58781262	26.2709921	22.72868104	25.35308882	29.39128366	29.28554758	27.8028176	31.63210432	27.25755612	27.56480557	30.86178382	31.42745694	28.54110912	29.4697902	30.0780713	30.55505362	26.25022755	23.07356007	27.47335369	27.86800555	27.75427089	28.27894341	33.52232166	43.65865572	28.37083872	28.11704085	30.98278006	39.80935522	40.51042491	35.17642407	36.89716947	34.1830457	48.24929629	51.35334874	57.81671141	49.51158775	56.03015778	57.94107849	54.78091224	57.78082443	61.35692728	61.0358569	
India	IND	Import value index (2000 = 100)	TM.VAL.MRCH.XD.WD																					28.85008414	29.92494599	28.69811288	27.29019523	29.64177094	30.91440893	29.93057456	32.36483195	37.07419419	39.88401274	45.76528107	39.68681887	45.76334018	44.22965322	52.09858141	67.3620856	73.64142935	80.41453412	83.41902339	91.18120292	100	97.80505368	109.6929715	140.8261181	193.6525312	277.294174	346.2732106	445.1806866	623.0860452	499.1993851	679.7618146	901.4671146	950.4395133	903.2818417	898.4541243	762.5082245	701.0625178	867.581949	
India	IND	Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)	TM.VAL.MRCH.WR.ZS	2.249488753	1.739484028	2.604707511	1.935378055	1.87892225	2.592953226	1.057949262	1.421836414	1.447668576	1.876529908	1.426926733	1.054410049	1.468667239	1.76213361	1.048607189	1.227169088	1.601384048	1.147679502	0.982800669	0.909650233	1.042921854	1.326912979	0.872898084	0.728218484	0.79307917	0.762541634	0.613451683	0.61549741	0.608431944	0.346629574	0.464181118	0.54042589	0.858647799	0.476234094	0.517313088	0.599625419	0.559553979	0.598768719	1.023431603	0.913247252	0.943051791	1.162234909	0.926826103	0.898929342	0.891106173	0.937431501	0.840577851	0.83548621	0.622901702	0.593461073	0.589868022	0.547846802	0.553775286	0.527358701	0.583225471	0.773178622	0.763968495	0.572410228	
India	IND	Merchandise imports by the reporting economy (current US$)	TM.VAL.MRCH.WL.CD	2249400000	2213300000	2311200000	2438800000	2661100000	2772900000	2731700000	2672600000	2507480000	2116140000	2093310000	2408930000	2235360000	3233580000	5063860000	6197190000	5098090000	6663010000	7819490000	9898310000	14821820000	14549560000	15634832072	13892733307	15115251169	16328998485	15051439900	16838039379	19034715452	19297491942	23991423128	19509428000	23196569257	21268794080	25484480716	34486530000	36054758486	40896425000	42162075000	47900500000	50259700020	50129318494	58811451690	73931350647	99815185142	1.39667E+11	1.76526E+11	2.3464E+11	3.21399E+11	2.57649E+11	3.5078E+11	4.65073E+11	4.90405E+11	4.67939E+11	4.60501E+11	3.9223E+11	3.5632E+11	4.42983E+11	
India	IND	"Merchandise imports by the reporting economy, residual (% of total merchandise imports)"	TM.VAL.MRCH.RS.ZS	4.983551169	6.488049519	10.12461059	9.451369526	10.52948029	10.89112482	11.15056558	9.806929582	12.21545137	18.45624581	12.77546087	9.385079683	11.83075657	10.45250156	15.62148243	10.71937443	8.129319019	10.82318652	12.57089657	14.38659731	12.74661276	14.2951402	12.94228347	16.18395553	16.4200751	15.54909584	11.3790967	14.59850988	14.31851732	15.47621296	15.28628889	21.12152135	8.413243186	9.13774116	4.818722012	10.38243047	4.778728621	0.220434916	0.165788804	0.134654127	23.40160208	27.89854542	28.664795	27.08261282	27.88709398	29.31559024	6.640615446	0.706941922	0.6153251	0.473066485	0.547570703	0.755066322	0.273841581	0.440953783	1.514439266	2.22835113	2.270593205	1.770313985	
India	IND	"Number of surgical procedures (per 100,000 population)"	SH.SGR.PROC.P5																																																											
India	IND	Risk of impoverishing expenditure for surgical care (% of people at risk)	SH.SGR.IRSK.ZS																																																				41.2	38.7	35.9	34.4	32	29.9	26.7	
India	IND	Risk of catastrophic expenditure for surgical care (% of people at risk)	SH.SGR.CRSK.ZS																																																				46.7	47.1	47.8	44.2	39.6	39.3	36.8	
India	IND	"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA																																									34.4					29.2					24.8	24	23.3	22.6	21.8	21.3	20.6		
India	IND	"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE																																									7.1					4.7					3.1	2.8	2.6	2.4	2.2	2	1.9		
India	IND	"Smoking prevalence, total (ages 15+)"	SH.PRV.SMOK																																									21.2					17.3					14.3	13.7	13.3	12.8	12.3	11.9	11.5		
India	IND	Prevalence of anemia among pregnant women (%)	SH.PRG.ANEM																															53.5	53.6	53.6	53.6	53.6	53.5	53.5	53.4	53.4	53.3	53.2	53.1	53	53	52.9	52.7	52.5	52.2	52	51.7	51.4	51.1	50.9	50.6	50.4	50.2	50.1		
India	IND	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS																															2.443390816	2.318494777	2.198739478	2.082070199	1.9717602	1.864498268	1.756329179	1.648419775	1.539630645	1.436015546	1.33366132	1.237830647	1.146860532	1.059820807	0.980160212	0.901757691	0.834023007	0.767995879	0.711182718	0.659912581	0.615066292	0.575766443	0.540363519	0.506482234	0.477453266	0.452792531			
India	IND	Lifetime risk of maternal death (1 in: rate varies by country)	SH.MMR.RISK																															41	43	45	48	51	54	57	61	65	70	75	81	87	94	100	110	120	130	140	150	160	170	190	200	210	220			
India	IND	Number of maternal deaths	SH.MMR.DTHS																															152000	148000	143000	139000	135000	130000	126000	121000	115000	110000	104000	99000	93000	88000	83000	77000	73000	68000	64000	60000	57000	54000	52000	49000	47000	45000			
India	IND	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	SH.MLR.TRET.ZS																																									12						8.2												
India	IND	Use of insecticide-treated bed nets (% of under-5 population)	SH.MLR.NETS.ZS																																																									66.6		
India	IND	"Incidence of malaria (per 1,000 population at risk)"	SH.MLR.INCD.P3																																									22.78										17.81	15.03	12.05	9.38	9.45	9.97	10.2	7.66	
India	IND	"Specialist surgical workforce (per 100,000 population)"	SH.MED.SAOP.P5																																																							6.82				
India	IND	"Physicians (per 1,000 people)"	SH.MED.PHYS.ZS	0.21					0.205					0.205					0.204					0.371	0.27			0.396				0.407			1.225	0.48	0.407					0.513		0.527	0.538	0.557	0.564	0.573	0.577	0.587	0.6	0.615	0.624	0.663	0.739	0.699		0.725		0.758		
India	IND	"Nurses and midwives (per 1,000 people)"	SH.MED.NUMW.P3																																0.377									1.169	1.185		1.248	1.263	1.294		1.333	1.38	1.402	1.539	1.703		2.049			2.094		
India	IND	"Community health workers (per 1,000 people)"	SH.MED.CMHW.P3																																0.154												0.627	0.621	0.627	0.614	0.614	0.63	0.62	0.578	0.504					0.581		
India	IND	"Hospital beds (per 1,000 people)"	SH.MED.BEDS.ZS	0.458986908										0.604499996					0.588199973					0.769699991	0.769400001				0.769200027		0.718200028				0.787000001											0.69	0.899999976		0.9						0.7							
India	IND	"Immunization, measles (% of children ages 12-23 months)"	SH.IMM.MEAS																										1	10	24	32	42	56	43	51	59	67	72	66	55	53	56	56	57	56	60	64	68	69	70	72	78	82	84	83	83	85	87	88	88	
India	IND	"Immunization, DPT (% of children ages 12-23 months)"	SH.IMM.IDPT																															70	57	56	61	67	71	66	62	61	59	58	59	59	61	63	65	65	64	70	74	79	82	82	83	85	87	88	88	
India	IND	"Immunization, HepB3 (% of one-year-old children)"	SH.IMM.HEPB																																													6	8	6	6	29	37	38	44	73	70	79	87	88	88	
India	IND	Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV)	SH.HIV.PMTC.ZS																																																			0	0	6	21	43	47	61	60	
India	IND	Incidence of HIV (% of uninfected population ages 15-49)	SH.HIV.INCD.ZS																															0.04	0.06	0.07	0.1	0.1	0.09	0.07	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	
India	IND	Adults (ages 15+) and children (ages 0-14) newly infected with HIV	SH.HIV.INCD.TL																															140000	200000	290000	390000	520000	570000	530000	430000	330000	270000	220000	190000	170000	150000	140000	130000	130000	120000	120000	120000	120000	120000	110000	110000	100000	99000	94000	88000	
India	IND	Children (ages 0-14) newly infected with HIV	SH.HIV.INCD.14																															2500	4400	7100	11000	15000	19000	23000	24000	24000	23000	21000	20000	18000	16000	15000	13000	12000	9900	8700	8100	7700	7500	7000	6600	5500	5300	4400	3700	
India	IND	Adults (ages 15+) newly infected with HIV	SH.HIV.INCD																															130000	190000	280000	380000	500000	550000	510000	400000	310000	250000	200000	170000	150000	130000	130000	120000	110000	110000	110000	110000	110000	110000	110000	100000	97000	93000	89000	84000	
India	IND	Antiretroviral therapy coverage (% of people living with HIV)	SH.HIV.ARTC.ZS																																									0	0	0	0	0	1	3	5	9	13	18	23	28	35	39	43	49	56	
India	IND	"Prevalence of HIV, male (% ages 15-24)"	SH.HIV.1524.MA.ZS																															0.1	0.1	0.1	0.2	0.3	0.3	0.4	0.4	0.4	0.3	0.3	0.3	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
India	IND	"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS																															0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.3	0.3	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
India	IND	Children (0-14) living with HIV	SH.HIV.0014																															3400	6100	10000	16000	25000	35000	46000	57000	67000	76000	83000	89000	95000	99000	100000	100000	100000	100000	97000	93000	88000	84000	79000	75000	71000	68000	65000	61000	
India	IND	People using safely managed drinking water services (% of population)	SH.H2O.SMDW.ZS																																																											
India	IND	"People using safely managed drinking water services, urban (% of urban population)"	SH.H2O.SMDW.UR.ZS																																																											
India	IND	"People using safely managed drinking water services, rural (% of rural population)"	SH.H2O.SMDW.RU.ZS																																									29.28008799	30.51457445	31.76501693	33.03141542	34.31376991	35.61208043	36.92634695	38.25656949	39.60274803	40.96488259	42.34297317	43.73701975	45.14702235	46.57298096	48.01489558	49.47276622			
India	IND	People using at least basic drinking water services (% of population)	SH.H2O.BASW.ZS																																									80.41490389	80.9047343	81.40321398	81.89819772	82.38979322	82.87767452	83.36195516	83.8427254	84.3199329	84.79329821	85.26291161	85.72884011	86.19160786	86.65096755	87.106864	87.55914016			
India	IND	"People using at least basic drinking water services, urban (% of urban population)"	SH.H2O.BASW.UR.ZS																																									92.41458412	92.4434567	92.47232929	92.50120188	92.53007447	92.55894706	92.58781965	92.61669223	92.64556482	92.67443741	92.70331	92.73218259	92.76105517	92.78992776	92.81880035	92.84767294			
India	IND	"People using at least basic drinking water services, rural (% of rural population)"	SH.H2O.BASW.RU.ZS																																									75.825088	76.43568444	77.04628087	77.6568773	78.26747373	78.87807016	79.48866659	80.09926302	80.70985945	81.32045588	81.93105231	82.54164874	83.15224517	83.7628416	84.37343803	84.98403446			
India	IND	Demand for family planning satisfied by modern methods (% of married women with demand for family planning)	SH.FPL.SATM.ZS																																		59.7						66.6				61.7	61.7		69.1		63.9								72		
India	IND	"Mortality rate, neonatal (per 1,000 live births)"	SH.DYN.NMRT										84.8	84.1	83.4	82.7	81.9	80.9	79.7	78.3	76.7	75.1	73.5	71.9	70.3	68.8	67.3	65.8	64.4	62.9	61.5	60.1	58.8	57.4	56.1	54.9	53.8	52.6	51.5	50.3	49.1	47.8	46.5	45.1	43.7	42.2	40.8	39.4	38.1	36.8	35.6	34.4	33.2	32	30.8	29.6	28.4	27.2	26.1	25	24	
India	IND	"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)"	SH.DYN.NCOM.ZS																																									26.6					25.1					24.2					23.5	23.3		
India	IND	"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)"	SH.DYN.NCOM.MA.ZS																																									29.7					27.9					27.1					26.8	26.7		
India	IND	"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)"	SH.DYN.NCOM.FE.ZS																																									23.4					22.3					21.2					20	19.8		
India	IND	"Mortality rate, under-5, male (per 1,000 live births)"	SH.DYN.MORT.MA																															122										87										55.6					42.8		38.5	
India	IND	"Mortality rate, under-5, female (per 1,000 live births)"	SH.DYN.MORT.FE																															130.3										96.6										61.4					45.5		40.4	
India	IND	"Mortality rate, under-5 (per 1,000 live births)"	SH.DYN.MORT	242	238.4	235	231.8	228.9	226.2	223.5	220.9	218.2	215.4	212.5	209.3	205.9	202.3	198.2	193.7	188.9	183.7	178.3	172.8	167.5	162.5	157.8	153.4	149.3	145.4	141.5	137.6	133.6	129.7	126	122.5	119.2	115.9	112.7	109.4	106	102.5	98.9	95.3	91.7	88.1	84.6	81.2	77.8	74.5	71.2	68	64.7	61.6	58.4	55.3	52.4	49.5	46.7	44.1	41.6	39.4	
India	IND	"Prevalence of HIV, total (% of population ages 15-49)"	SH.DYN.AIDS.ZS																															0.1	0.1	0.1	0.2	0.3	0.4	0.4	0.5	0.5	0.5	0.5	0.5	0.5	0.4	0.4	0.4	0.4	0.3	0.3	0.3	0.3	0.3	0.3	0.2	0.2	0.2	0.2	0.2	
India	IND	Women's share of population ages 15+ living with HIV (%)	SH.DYN.AIDS.FE.ZS																															30.8	31.9	32.9	33.9	35.1	36.1	36.9	37.6	38.1	38.5	38.8	39.1	39.4	39.6	39.8	39.9	40	40.1	40.2	40.3	40.4	40.7	40.9	41.1	41.4	41.7	42	42.3	
India	IND	"Probability of dying at age 5-14 years (per 1,000 children age 5)"	SH.DYN.0514																															20.8										14.7										9					6.7		6	
India	IND	Number of neonatal deaths	SH.DTH.NMRT											1826005	1837715	1847996	1854691	1857081	1855575	1848905	1839705	1829472	1820569	1809938	1798662	1786541	1770367	1751974	1728877	1700992	1670066	1638716	1606329	1572455	1540552	1509919	1480387	1452221	1423223	1393997	1363210	1330008	1294323	1256685	1217259	1176565	1134977	1094137	1053198	1012421	971223	929232	885954	842772	800558	760798	723874	690043	658644	630113	604726	
India	IND	"Cause of death, by non-communicable diseases (% of total)"	SH.DTH.NCOM.ZS																																									46.1										55.9					61.7	62.7		
India	IND	Number of under-five deaths	SH.DTH.MORT	4412203	4408862	4409006	4410929	4416570	4423257	4429076	4437646	4444244	4450200	4453401	4450898	4441264	4426234	4397038	4358991	4309292	4252607	4190761	4129542	4069383	4013941	3962184	3910945	3858212	3800610	3733150	3658113	3574204	3486769	3399252	3314393	3231030	3149682	3067781	2983950	2897429	2807772	2715473	2621809	2526532	2430062	2334241	2239040	2144118	2048554	1951160	1851730	1749431	1647120	1545388	1446623	1353021	1265369	1184969	1111895	1046505	989167	
India	IND	"Cause of death, by injury (% of total)"	SH.DTH.INJR.ZS																																									10.1										11.1					11.3	11.3		
India	IND	Number of infant deaths	SH.DTH.IMRT	2956351	2954479	2954509	2955521	2958818	2962932	2967541	2975695	2983297	2991002	2997194	2999749	2997497	2991250	2975989	2955206	2927726	2896597	2862778	2832689	2802732	2774311	2746344	2716801	2684624	2648065	2604120	2554501	2499658	2443169	2386920	2332567	2279609	2228297	2177007	2124701	2070833	2014678	1956390	1897315	1837262	1775780	1714149	1652925	1591784	1529840	1466124	1399889	1330719	1260437	1189588	1120770	1055567	994702	938862	888116	842322	802004	
India	IND	"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)"	SH.DTH.COMM.ZS																																									43.8										33					27	26		
India	IND	Number of deaths ages 5-14 years	SH.DTH.0514																															447795										355307										228462					169909		151657	
India	IND	"Condom use, population ages 15-24, male (% of males ages 15-24)"	SH.CON.1524.MA.ZS																																															14.6												
India	IND	"Condom use, population ages 15-24, female (% of females ages 15-24)"	SH.CON.1524.FE.ZS																																															5.6												
India	IND	Prevalence of anemia among non-pregnant women (% of women ages 15-49)	SH.ANM.NPRG.ZS																															55.6	55.2	54.9	54.6	54.3	54.1	53.9	53.7	53.5	53.4	53.3	53.3	53.3	53.3	53.3	53.3	53	52.7	52.4	52	51.7	51.5	51.3	51.2	51.2	51.3	51.5		
India	IND	Prevalence of anemia among children (% of children under 5)	SH.ANM.CHLD.ZS																															77.1	76.4	75.8	75.1	74.3	73.5	72.6	71.7	70.8	69.8	68.8	67.9	67	66.1	65.4	64.5	63.6	62.7	61.8	61	60.4	59.7	59.1	58.5	58	57.6	57.3		
India	IND	Prevalence of anemia among women of reproductive age (% of women ages 15-49)	SH.ANM.ALLW.ZS																															55.4	55.1	54.8	54.5	54.3	54	53.8	53.6	53.5	53.4	53.3	53.3	53.3	53.3	53.3	53.2	53	52.7	52.4	52	51.7	51.5	51.3	51.2	51.1	51.2	51.4		
India	IND	"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)"	SH.ALC.PCAP.MA.LI																																																			7.1						9.4		
India	IND	"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)"	SH.ALC.PCAP.LI																																																			4.3						5.7		
India	IND	"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)"	SH.ALC.PCAP.FE.LI																																																			1.3						1.7		
India	IND	Women who believe a husband is justified in beating his wife when she refuses sex with him (%)	SG.VAW.REFU.ZS																																															14.1												
India	IND	Women who believe a husband is justified in beating his wife (any of five reasons) (%)	SG.VAW.REAS.ZS																																															47.2												
India	IND	Women who believe a husband is justified in beating his wife when she neglects the children (%)	SG.VAW.NEGL.ZS																																															34.7												
India	IND	Women who believe a husband is justified in beating his wife when she goes out without telling him (%)	SG.VAW.GOES.ZS																																															29												
India	IND	Women who believe a husband is justified in beating his wife when she burns the food (%)	SG.VAW.BURN.ZS																																															20.4												
India	IND	Women who believe a husband is justified in beating his wife when she argues with him (%)	SG.VAW.ARGU.ZS																																															30.3												
India	IND	Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49)	SG.VAW.1549.ZS																																															23												
India	IND	"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)"	SG.TIM.UWRK.MA																																																											
India	IND	"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)"	SG.TIM.UWRK.FE																																																											
India	IND	Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no)	SG.NOD.CONS																																																		1		1		1		1		1	
India	IND	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	LP.LPI.ITRN.XQ																																																3.07813			3.130472		2.981828		3.198278		3.364115		3.211983
India	IND	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	LP.LPI.INFR.XQ																																																2.90476			2.90947		2.866597		2.877227		3.337178		2.905174
India	IND	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	LP.LPI.CUST.XQ																																																2.69118			2.700026		2.770263		2.717276		3.17442		2.964512
India	IND	"Lead time to import, median case (days)"	LP.IMP.DURS.MD																																																4.7			5.31		3		2		5		
India	IND	"Lead time to export, median case (days)"	LP.EXP.DURS.MD																																																4			2.34		3		2		4		
India	IND	Individuals using the Internet (% of population)	IT.NET.USER.ZS																															0		0.000111308	0.000218176	0.001069562	0.026228879	0.046333977	0.070767849	0.139027329	0.273224277	0.52753245	0.660146377	1.537875582	1.686489971	1.976136492	2.388075	2.805499865	3.95	4.38	5.12	7.5	10.07	12.58006091	15.1	21	26	29.54716289		
India	IND	Secure Internet servers (per 1 million people)	IT.NET.SECR.P6																																																			1.67427484	2.278638473	4.515995734	6.163172943	8.456097236	11.69776055	38.30546541	123.053648	187.6087477
India	IND	Secure Internet servers	IT.NET.SECR																																																			2061	2842	5704	7880	10941	15313	50723	164791	254032
India	IND	Fixed broadband subscriptions (per 100 people)	IT.NET.BBND.P2																																										0.004666452	0.007561797	0.012667732	0.020867821	0.117819946	0.197938391	0.265325911	0.441048628	0.637890186	0.892784109	1.070461941	1.186175525	1.167535683	1.21728847	1.294274358	1.40867811	1.333354912	
India	IND	Fixed broadband subscriptions	IT.NET.BBND																																										50000	82409	140362	235000	1348000	2300000	3130000	5280000	7745710	10990000	13351187	14982178	14927670	15750000	16942750	18653312	17856024	
India	IND	Fixed telephone subscriptions (per 100 people)	IT.MLT.MAIN.P2	0.0739518					0.125254378					0.177274944					0.235862054	0.253808704	0.265455148	0.280664401	0.29608154	0.308484622	0.321900428	0.337919179	0.357218466	0.379179613	0.404931426	0.436435063	0.465355017	0.500219462	0.538424656	0.583213279	0.654230855	0.75017546	0.868515568	1.039615774	1.247081162	1.485621797	1.78480059	2.125417098	2.562623499	3.08020568	3.596545353	3.800672573	3.790518449	4.102349463	4.385603534	3.50867313	3.327169976	3.165860414	3.052039165	2.850572739	2.632642117	2.44964409	2.270751774	2.086788349	1.949499439	1.842963898	1.734993414	
India	IND	Fixed telephone subscriptions	IT.MLT.MAIN	332399					623394					981356					1465415	1613644	1726746	1867828	2016066	2149470	2295530	2466364	2668240	2897862	3165214	3487908	3800986	4174278	4588832	5074734	5809929	6796748	8025586	9795304	11978000	14542651	17801696	21593686	26511345	32436134	38536187	41420000	42000000	46198025	50176509	40770000	39250000	37900000	37060000	35090000	32835261	30940618	29032974	27000105	25520000	24404000	23234687	
India	IND	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	0					0					0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007983485	0.033503859	0.088413304	0.117660486	0.182140123	0.339688704	0.610371924	1.192871643	3.040537299	4.63709626	7.87855334	14.29029122	19.80365477	28.97639365	43.2432608	61.10493897	71.66746768	68.46206123	69.32038505	72.96069065	76.4717128	85.1709257	87.2849181	
India	IND	Mobile cellular subscriptions	IT.CEL.SETS	0					0					0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76680	327967	881839	1195400	1884311	3577095	6540000	13000000	33690000	52220000	90140000	166050000	233620000	346890000	525090000	752190000	893862478	864720917	886304245	944008677	1001056000	1127809000	1168902277	
India	IND	Container port traffic (TEU: 20 foot equivalent units)	IS.SHP.GOOD.TU																																									2450656	2764757	3208380	3916814	4332863	4982092	6141148	7398211	7672457	8014487.2	8922576	9922786	10072000	10626000	11323000	11882003	12086010	13259000	
India	IND	Liner shipping connectivity index (maximum value in 2004 = 100)	IS.SHP.GCNW.XQ																																													34.14	36.88	42.9	40.47	42.18	40.97	41.4	41.52	41.29	44.35	45.61	45.85	58.21	56.9	59.9
